Forage: 30, 33, 29, 23, 29, 25, 26, 23, 20, 19
Forage: 31, 30, 28, 26, 26, 24, 22, 25, 20, 24
Forage: 36, 32, 31, 26, 24, 22, 24, 23, 17, 20
Forage: 32, 35, 27, 29, 25, 23, 22, 21, 23, 22
Forage: 33, 29, 32, 25, 28, 24, 22, 20, 21, 21
Forage: 30, 29, 30, 26, 23, 27, 20, 23, 27, 19
Forage: 31, 31, 30, 24, 25, 25, 22, 23, 18, 20
Forage: 31, 35, 29, 28, 27, 25, 23, 21, 22, 21
Forage: 24, 34, 27, 26, 19, 29, 18, 17, 25, 19
Forage: 31, 30, 28, 27, 22, 22, 23, 25, 18, 15
Forage: 31, 33, 30, 27, 23, 26, 20, 21, 23, 19
Forage: 30, 35, 32, 26, 24, 22, 22, 25, 21, 23
Forage: 28, 35, 33, 26, 26, 21, 24, 20, 18, 20
Forage: 25, 33, 26, 23, 26, 22, 21, 25, 19, 16
Forage: 28, 35, 31, 25, 25, 24, 23, 21, 19, 17
Forage: 33, 30, 24, 31, 21, 24, 20, 23, 20, 23
Forage: 30, 34, 27, 25, 25, 26, 17, 25, 18, 18
Forage: 27, 31, 28, 26, 23, 22, 24, 22, 25, 15
Forage: 29, 35, 33, 24, 27, 24, 20, 21, 24, 18
Forage: 31, 31, 27, 28, 29, 20, 26, 23, 21, 21
Forage: 35, 28, 26, 26, 25, 27, 25, 20, 18, 23
Forage: 27, 34, 28, 25, 27, 21, 24, 23, 22, 19
Forage: 29, 29, 32, 25, 27, 25, 25, 17, 21, 20
Forage: 28, 35, 27, 28, 28, 20, 21, 20, 21, 20
Forage: 28, 33, 25, 26, 25, 28, 21, 19, 19, 18
Forage: 29, 29, 28, 21, 26, 27, 22, 20, 20, 17
Forage: 26, 32, 29, 26, 25, 22, 26, 23, 18, 22
Forage: 30, 34, 26, 29, 26, 23, 23, 20, 22, 21
Forage: 27, 33, 27, 27, 26, 19, 22, 22, 21, 19
Forage: 34, 29, 25, 28, 24, 23, 23, 24, 19, 22
