Forage: 35, 34, 37, 36, 43, 35, 32, 32, 25, 31
Forage: 39, 38, 41, 34, 40, 40, 24, 32, 23, 32
Forage: 34, 45, 37, 37, 39, 33, 34, 32, 29, 21
Forage: 35, 50, 37, 36, 30, 42, 36, 27, 26, 25
Forage: 30, 46, 43, 27, 50, 32, 30, 36, 23, 25
Forage: 35, 45, 40, 36, 42, 35, 31, 27, 27, 32
Forage: 33, 41, 41, 39, 38, 36, 37, 25, 26, 32
Forage: 26, 47, 42, 38, 33, 36, 25, 32, 28, 29
Forage: 33, 46, 37, 33, 29, 42, 34, 28, 28, 27
Forage: 39, 48, 40, 41, 36, 35, 37, 28, 26, 27
Forage: 37, 49, 31, 38, 40, 30, 36, 26, 30, 30
Forage: 31, 43, 45, 37, 33, 31, 36, 33, 34, 29
Forage: 37, 46, 40, 36, 37, 30, 35, 30, 22, 30
Forage: 31, 38, 47, 38, 31, 38, 35, 27, 35, 26
Forage: 31, 46, 39, 29, 37, 38, 30, 34, 25, 29
Forage: 25, 49, 36, 39, 38, 28, 38, 31, 32, 30
Forage: 31, 45, 38, 38, 31, 32, 37, 33, 26, 30
Forage: 29, 44, 37, 37, 32, 34, 36, 25, 29, 27
Forage: 33, 50, 37, 37, 41, 33, 32, 27, 33, 28
Forage: 29, 47, 41, 40, 36, 38, 32, 25, 25, 40
Forage: 37, 41, 40, 43, 38, 33, 32, 36, 26, 31
Forage: 31, 41, 40, 41, 30, 33, 34, 39, 26, 29
Forage: 33, 46, 43, 34, 36, 28, 36, 29, 26, 34
Forage: 33, 46, 37, 31, 39, 37, 26, 35, 34, 23
Forage: 32, 47, 42, 40, 30, 34, 33, 34, 26, 31
Forage: 32, 45, 40, 42, 28, 31, 37, 31, 26, 35
Forage: 29, 44, 42, 34, 41, 28, 29, 23, 40, 25
Forage: 32, 39, 44, 36, 32, 36, 37, 30, 36, 21
Forage: 33, 50, 36, 36, 36, 35, 35, 33, 24, 30
Forage: 26, 48, 36, 33, 40, 33, 33, 34, 29, 28
