Forage: 30, 49, 49, 30, 34, 37, 30, 31, 25, 29, 21, 17, 21, 13, 17
Forage: 43, 48, 40, 35, 29, 33, 37, 25, 32, 23, 19, 23, 14, 18, 14
Forage: 40, 43, 46, 31, 32, 29, 31, 33, 27, 30, 17, 23, 20, 15, 19
Forage: 37, 47, 38, 32, 36, 34, 27, 30, 24, 29, 23, 21, 22, 14, 13
Forage: 39, 51, 42, 30, 37, 30, 34, 24, 24, 27, 24, 10, 21, 10, 23
Forage: 39, 46, 34, 35, 34, 34, 29, 26, 33, 25, 22, 25, 14, 20, 12
Forage: 37, 45, 47, 43, 33, 30, 34, 21, 23, 30, 21, 18, 21, 17, 16
Forage: 31, 49, 44, 38, 33, 35, 31, 30, 19, 23, 23, 20, 21, 11, 15
Forage: 39, 48, 41, 39, 38, 27, 36, 28, 22, 22, 26, 19, 19, 16, 20
Forage: 36, 53, 41, 32, 33, 33, 29, 27, 30, 26, 17, 21, 18, 17, 9
Forage: 38, 45, 45, 40, 36, 32, 29, 35, 23, 23, 18, 20, 20, 15, 11
Forage: 40, 42, 42, 40, 44, 29, 26, 29, 26, 24, 20, 21, 19, 17, 16
Forage: 42, 48, 41, 33, 41, 40, 29, 31, 20, 24, 22, 23, 19, 16, 13
Forage: 32, 53, 41, 36, 39, 31, 26, 26, 29, 31, 22, 20, 13, 13, 14
Forage: 35, 50, 38, 40, 36, 30, 32, 27, 23, 33, 21, 26, 20, 15, 12
Forage: 38, 43, 45, 36, 36, 31, 33, 29, 26, 27, 22, 17, 19, 17, 21
Forage: 33, 56, 44, 34, 32, 32, 34, 17, 30, 26, 28, 15, 19, 14, 14
Forage: 40, 42, 41, 42, 36, 34, 30, 26, 29, 23, 27, 13, 19, 18, 19
Forage: 32, 45, 45, 38, 34, 35, 32, 25, 24, 19, 24, 20, 23, 17, 16
Forage: 38, 40, 36, 40, 42, 27, 29, 24, 26, 27, 23, 11, 20, 24, 14
Forage: 32, 45, 40, 45, 32, 32, 34, 28, 30, 24, 19, 14, 14, 16, 14
Forage: 39, 40, 44, 39, 37, 35, 27, 33, 27, 22, 24, 22, 17, 16, 19
Forage: 46, 37, 36, 34, 37, 34, 32, 31, 27, 21, 20, 23, 19, 17, 18
Forage: 38, 43, 39, 37, 37, 34, 26, 25, 31, 20, 23, 22, 19, 14, 10
Forage: 41, 50, 32, 31, 39, 31, 29, 26, 24, 27, 19, 23, 19, 14, 15
Forage: 37, 41, 40, 37, 34, 26, 30, 25, 33, 30, 14, 27, 18, 14, 15
Forage: 37, 45, 37, 36, 36, 31, 32, 23, 26, 24, 28, 22, 18, 14, 20
Forage: 29, 48, 44, 40, 34, 29, 26, 28, 34, 19, 27, 19, 15, 19, 17
Forage: 39, 45, 42, 39, 32, 32, 38, 36, 21, 25, 21, 24, 15, 18, 16
Forage: 38, 44, 42, 41, 31, 34, 29, 29, 29, 30, 22, 22, 18, 13, 15
