Forage: 43, 50, 48, 38, 39, 35, 31, 34, 22, 25, 26, 19, 20, 16, 12
Forage: 47, 52, 42, 42, 36, 36, 32, 29, 26, 25, 24, 19, 16, 18, 14
Forage: 47, 51, 42, 42, 38, 42, 31, 30, 24, 21, 28, 25, 20, 20, 13
Forage: 47, 43, 40, 44, 39, 36, 34, 40, 25, 23, 25, 28, 14, 21, 16
Forage: 43, 53, 43, 42, 36, 30, 35, 31, 28, 30, 26, 27, 14, 16, 12
Forage: 43, 52, 43, 38, 33, 35, 34, 34, 31, 26, 25, 17, 15, 20, 17
Forage: 42, 41, 45, 43, 34, 33, 29, 33, 29, 32, 24, 18, 24, 14, 12
Forage: 41, 50, 44, 42, 37, 32, 31, 32, 33, 25, 27, 20, 22, 14, 16
Forage: 43, 46, 47, 44, 38, 34, 30, 26, 27, 26, 24, 15, 14, 13, 14
Forage: 46, 47, 43, 40, 38, 38, 25, 32, 25, 21, 24, 21, 18, 18, 18
Forage: 46, 49, 42, 46, 37, 33, 31, 31, 27, 28, 21, 17, 17, 10, 17
Forage: 47, 54, 37, 40, 42, 30, 34, 34, 26, 22, 25, 20, 23, 21, 12
Forage: 47, 42, 47, 39, 39, 36, 33, 31, 28, 32, 26, 24, 17, 20, 12
Forage: 41, 45, 44, 45, 43, 31, 37, 30, 26, 24, 21, 19, 21, 14, 15
Forage: 51, 49, 46, 40, 40, 34, 35, 30, 32, 21, 30, 22, 16, 21, 10
Forage: 45, 49, 43, 44, 36, 30, 37, 31, 27, 30, 30, 15, 17, 10, 11
Forage: 51, 52, 42, 36, 44, 34, 32, 37, 27, 24, 23, 16, 21, 11, 10
Forage: 44, 49, 41, 38, 36, 41, 35, 29, 28, 26, 17, 19, 13, 18, 16
Forage: 42, 51, 45, 40, 36, 32, 32, 28, 27, 24, 25, 17, 28, 14, 19
Forage: 45, 51, 49, 37, 38, 39, 32, 32, 24, 35, 22, 20, 21, 17, 9
Forage: 41, 49, 40, 44, 36, 36, 36, 32, 25, 35, 24, 21, 18, 16, 15
Forage: 52, 49, 45, 42, 35, 34, 30, 33, 26, 26, 20, 26, 20, 14, 17
Forage: 49, 49, 49, 37, 42, 35, 34, 28, 31, 23, 25, 23, 18, 12, 15
Forage: 45, 54, 44, 46, 34, 38, 31, 27, 28, 25, 24, 24, 20, 18, 12
Forage: 51, 48, 50, 36, 44, 37, 32, 33, 26, 26, 22, 14, 18, 19, 18
Forage: 44, 53, 46, 39, 34, 35, 29, 31, 31, 29, 25, 24, 17, 17, 12
Forage: 42, 48, 44, 39, 40, 33, 32, 29, 28, 32, 35, 23, 21, 17, 12
Forage: 44, 50, 46, 37, 43, 33, 34, 31, 31, 21, 26, 18, 16, 20, 14
Forage: 44, 48, 41, 42, 42, 30, 36, 30, 27, 27, 23, 19, 24, 20, 13
Forage: 46, 52, 42, 40, 39, 37, 30, 33, 31, 19, 14, 21, 15, 14, 8
