Forage: 35, 37, 38, 33, 30, 30, 23, 23, 22, 30, 22, 15, 17, 16, 13
Forage: 29, 43, 32, 48, 21, 23, 26, 28, 20, 29, 16, 21, 22, 21, 15
Forage: 34, 33, 39, 30, 36, 36, 24, 26, 22, 16, 16, 20, 14, 13, 19
Forage: 18, 40, 33, 30, 37, 26, 33, 23, 28, 14, 20, 15, 22, 17, 17
Forage: 30, 35, 38, 35, 26, 35, 27, 26, 21, 20, 24, 21, 19, 18, 20
Forage: 21, 34, 45, 33, 29, 23, 30, 25, 29, 26, 23, 18, 22, 18, 21
Forage: 32, 31, 32, 38, 39, 30, 32, 27, 23, 18, 16, 23, 9, 22, 12
Forage: 22, 35, 42, 26, 29, 27, 30, 28, 16, 22, 18, 17, 17, 24, 23
Forage: 26, 35, 38, 34, 32, 25, 30, 28, 22, 13, 22, 19, 27, 17, 20
Forage: 27, 22, 44, 36, 37, 26, 31, 25, 24, 18, 18, 24, 27, 11, 10
Forage: 27, 32, 38, 36, 29, 30, 25, 23, 31, 19, 20, 16, 17, 14, 14
Forage: 29, 33, 42, 31, 31, 27, 26, 25, 24, 17, 29, 15, 16, 22, 17
Forage: 34, 28, 31, 33, 34, 29, 23, 25, 22, 21, 23, 23, 13, 18, 12
Forage: 31, 36, 41, 31, 30, 23, 26, 18, 22, 20, 22, 18, 19, 21, 23
Forage: 27, 38, 37, 33, 32, 30, 21, 23, 25, 20, 23, 21, 20, 19, 22
Forage: 20, 38, 35, 35, 29, 31, 28, 26, 22, 22, 27, 20, 17, 14, 14
Forage: 24, 39, 34, 38, 23, 33, 24, 27, 27, 21, 20, 18, 16, 17, 20
Forage: 28, 33, 37, 34, 33, 28, 21, 37, 20, 26, 21, 19, 18, 16, 10
Forage: 28, 39, 30, 31, 25, 37, 32, 26, 24, 26, 19, 20, 18, 16, 15
Forage: 21, 34, 30, 43, 28, 26, 25, 27, 21, 27, 22, 20, 19, 19, 18
Forage: 24, 33, 38, 39, 27, 21, 41, 19, 20, 27, 20, 16, 26, 18, 17
Forage: 23, 35, 32, 31, 39, 24, 29, 30, 28, 24, 21, 22, 12, 17, 10
Forage: 25, 35, 38, 31, 32, 25, 22, 30, 27, 25, 16, 23, 22, 16, 14
Forage: 26, 39, 42, 34, 34, 24, 30, 28, 25, 23, 18, 22, 24, 18, 13
Forage: 27, 32, 34, 37, 27, 27, 26, 27, 22, 29, 19, 20, 13, 10, 23
Forage: 33, 38, 31, 35, 23, 35, 26, 25, 26, 29, 20, 22, 15, 15, 14
Forage: 22, 33, 43, 37, 31, 30, 28, 27, 30, 19, 17, 16, 17, 19, 14
Forage: 21, 47, 43, 27, 33, 36, 29, 23, 23, 20, 20, 14, 17, 21, 17
Forage: 26, 40, 35, 36, 32, 32, 29, 26, 28, 19, 20, 17, 15, 20, 21
Forage: 27, 33, 39, 34, 37, 25, 28, 24, 21, 25, 20, 24, 14, 10, 18
