1267.81, 2429.31
1340.03, 1774.72
1332.72, 2129.09
1372.28, 2197.91
1363.53, 1883.22
1345.75, 2311.06
1425.69, 2310.81
1401.34, 2459.28
1433.03, 2148.59
1273.66, 2693.28
1298.69, 1825.81
1434.88, 2117.88
1323.31, 2054.31
1402.03, 2011.41
1318.88, 2336.44
1387.62, 2290.19
1319.44, 1750.12
1422.94, 1729.31
1294.16, 2248.28
1366.44, 1780.38
1335.22, 2324.22
1384.53, 2268.91
1231.94, 2374.62
1308.53, 2378.84
1320.34, 2050.72
1421.62, 1947.75
1146.88, 2412.06
1256.75, 2179.94
1357.88, 2184.19
1322.72, 2068.59
